drug_id,input_drug_name,molecule_chembl_id,preferred_name,canonical_smiles,standard_inchikey,target_chembl_id,target_name,target_type,target_class,receptor_subtype,assay_chembl_id,assay_type,standard_type,standard_relation,standard_value,standard_units,pchembl_value,organism,document_chembl_id,reference,source,src_id,activity_id,record_id,api_retrieved_at,chembl_version
temazepam,Temazepam,CHEMBL967,TEMAZEPAM,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,SEQDDYPDSLOBDC-UHFFFAOYSA-N,CHEMBL343,Gamma-aminobutyric acid receptor subunit alpha-1,SINGLE PROTEIN,subunit_specific,alpha1,CHEMBL5291801,F,AC50,=,44.0,nM,7.36,Rattus norvegicus,CHEMBL5291721,CHEMBL5291721 Nat Commun 2023,LITERATURE,1,25130811,3941138,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
triazolam,Triazolam,CHEMBL646,TRIAZOLAM,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,JOFWLTCLBGQGBO-UHFFFAOYSA-N,CHEMBL2094121,GABA-A receptor; alpha-1/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta3/gamma2,CHEMBL678329,B,Ki,=,0.8,nM,9.1,Homo sapiens,CHEMBL1132940,CHEMBL1132940 J Med Chem 2000,LITERATURE,1,599586,343980,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
triazolam,Triazolam,CHEMBL646,TRIAZOLAM,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,JOFWLTCLBGQGBO-UHFFFAOYSA-N,CHEMBL2094130,GABA-A receptor; alpha-2/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha2/beta3/gamma2,CHEMBL681248,B,Ki,=,0.59,nM,9.23,Homo sapiens,CHEMBL1132940,CHEMBL1132940 J Med Chem 2000,LITERATURE,1,599587,343980,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
triazolam,Triazolam,CHEMBL646,TRIAZOLAM,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,JOFWLTCLBGQGBO-UHFFFAOYSA-N,CHEMBL2094120,GABA-A receptor; alpha-3/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha3/beta3/gamma2,CHEMBL682251,B,Ki,=,1.43,nM,8.85,Homo sapiens,CHEMBL1132940,CHEMBL1132940 J Med Chem 2000,LITERATURE,1,599588,343980,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
triazolam,Triazolam,CHEMBL646,TRIAZOLAM,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,JOFWLTCLBGQGBO-UHFFFAOYSA-N,CHEMBL2094122,GABA-A receptor; alpha-5/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha5/beta3/gamma2,CHEMBL681480,B,Ki,=,1.54,nM,8.81,Homo sapiens,CHEMBL1132940,CHEMBL1132940 J Med Chem 2000,LITERATURE,1,599589,343980,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
triazolam,Triazolam,CHEMBL646,TRIAZOLAM,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,JOFWLTCLBGQGBO-UHFFFAOYSA-N,CHEMBL2095190,GABA-A receptor; alpha-6/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha6/beta3/gamma2,CHEMBL683045,B,Ki,>,10000.0,nM,,Homo sapiens,CHEMBL1132940,CHEMBL1132940 J Med Chem 2000,LITERATURE,1,599590,343980,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
triazolam,Triazolam,CHEMBL646,TRIAZOLAM,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,JOFWLTCLBGQGBO-UHFFFAOYSA-N,CHEMBL1907607,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL648139,B,Ki,=,0.8,nM,9.1,Rattus norvegicus,CHEMBL1127024,CHEMBL1127024 J Med Chem 1993,LITERATURE,1,684273,89608,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
triazolam,Triazolam,CHEMBL646,TRIAZOLAM,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,JOFWLTCLBGQGBO-UHFFFAOYSA-N,CHEMBL1907607,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL648138,B,Ki,=,2086.0,nM,5.68,Rattus norvegicus,CHEMBL1127024,CHEMBL1127024 J Med Chem 1993,LITERATURE,1,684274,89608,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
triazolam,Triazolam,CHEMBL646,TRIAZOLAM,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,JOFWLTCLBGQGBO-UHFFFAOYSA-N,CHEMBL1907607,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL851452,B,Ratio,=,2608.0,,,Rattus norvegicus,CHEMBL1127024,CHEMBL1127024 J Med Chem 1993,LITERATURE,1,684275,89608,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
triazolam,Triazolam,CHEMBL646,TRIAZOLAM,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,JOFWLTCLBGQGBO-UHFFFAOYSA-N,CHEMBL1962,Gamma-aminobutyric acid receptor subunit alpha-1,SINGLE PROTEIN,subunit_specific,alpha1,CHEMBL991886,B,Kd,=,1.0,nM,9.0,Homo sapiens,CHEMBL1157475,CHEMBL1157475 J Med Chem 2008,LITERATURE,1,2461330,721052,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
triazolam,Triazolam,CHEMBL646,TRIAZOLAM,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,JOFWLTCLBGQGBO-UHFFFAOYSA-N,CHEMBL343,Gamma-aminobutyric acid receptor subunit alpha-1,SINGLE PROTEIN,subunit_specific,alpha1,CHEMBL5291798,B,AC50,>,10000.0,nM,,Rattus norvegicus,CHEMBL5291721,CHEMBL5291721 Nat Commun 2023,LITERATURE,1,25128553,3941216,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
triazolam,Triazolam,CHEMBL646,TRIAZOLAM,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,JOFWLTCLBGQGBO-UHFFFAOYSA-N,CHEMBL343,Gamma-aminobutyric acid receptor subunit alpha-1,SINGLE PROTEIN,subunit_specific,alpha1,CHEMBL5291801,F,AC50,=,1.1,nM,8.96,Rattus norvegicus,CHEMBL5291721,CHEMBL5291721 Nat Commun 2023,LITERATURE,1,25131171,3941216,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
triazolam,Triazolam,CHEMBL646,TRIAZOLAM,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,JOFWLTCLBGQGBO-UHFFFAOYSA-N,CHEMBL5112,Gamma-aminobutyric acid receptor subunit alpha-5,SINGLE PROTEIN,subunit_specific,alpha5,CHEMBL991887,B,Kd,=,4.0,nM,8.4,Homo sapiens,CHEMBL1157475,CHEMBL1157475 J Med Chem 2008,LITERATURE,1,2461351,721052,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2095167,GABA-A receptor; alpha-1/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta2/gamma2,CHEMBL822941,B,Ki,=,19.0,nM,7.72,Rattus norvegicus,CHEMBL1127312,CHEMBL1127312 J Med Chem 1994,LITERATURE,1,331765,273081,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2111343,GABA A receptor alpha-3/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha3/beta2/gamma2,CHEMBL823756,B,Ki,=,400.0,nM,6.4,Rattus norvegicus,CHEMBL1127312,CHEMBL1127312 J Med Chem 1994,LITERATURE,1,331766,273081,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2111365,GABA A receptor alpha-6/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha6/beta2/gamma2,CHEMBL824042,B,Ki,>,10000.0,nM,,Rattus norvegicus,CHEMBL1127312,CHEMBL1127312 J Med Chem 1994,LITERATURE,1,331769,273081,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2095167,GABA-A receptor; alpha-1/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta2/gamma2,CHEMBL822943,B,Ki,>,10000.0,nM,,Rattus norvegicus,CHEMBL1127312,CHEMBL1127312 J Med Chem 1994,LITERATURE,1,331770,273081,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2111365,GABA A receptor alpha-6/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha6/beta2/gamma2,CHEMBL824044,B,Ki,>,10000.0,nM,,Rattus norvegicus,CHEMBL1127312,CHEMBL1127312 J Med Chem 1994,LITERATURE,1,331772,273081,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2111365,GABA A receptor alpha-6/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha6/beta2/gamma2,CHEMBL824046,B,Ki,>,10000.0,nM,,Rattus norvegicus,CHEMBL1127312,CHEMBL1127312 J Med Chem 1994,LITERATURE,1,331773,273081,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2111365,GABA A receptor alpha-6/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha6/beta2/gamma2,CHEMBL824047,B,Ki,=,980.0,nM,6.01,Rattus norvegicus,CHEMBL1127312,CHEMBL1127312 J Med Chem 1994,LITERATURE,1,331774,273081,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2111365,GABA A receptor alpha-6/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha6/beta2/gamma2,CHEMBL824049,B,Ki,=,1400.0,nM,5.85,Rattus norvegicus,CHEMBL1127312,CHEMBL1127312 J Med Chem 1994,LITERATURE,1,331775,273081,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL1907607,GABA-A receptor; anion channel,PROTEIN COMPLEX GROUP,generic_gabaa_target,,CHEMBL789194,F,Ki,=,48.0,nM,7.32,Rattus norvegicus,CHEMBL1135642,CHEMBL1135642 J Med Chem 2002,LITERATURE,1,346463,287306,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2095172,GABA-A receptor; alpha-1/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta2/gamma2,CHEMBL678631,B,IC50,=,46.3,nM,7.33,Homo sapiens,CHEMBL1130521,CHEMBL1130521 Bioorg Med Chem Lett 1997,LITERATURE,1,574083,131355,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2095172,GABA-A receptor; alpha-1/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta2/gamma2,CHEMBL678631,B,IC50,>=,10000.0,nM,,Homo sapiens,CHEMBL1130521,CHEMBL1130521 Bioorg Med Chem Lett 1997,LITERATURE,1,574084,131355,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2094121,GABA-A receptor; alpha-1/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta3/gamma2,CHEMBL676826,B,Ki,=,27.0,nM,7.57,Homo sapiens,CHEMBL1149126,CHEMBL1149126 J Med Chem 2004,LITERATURE,1,595754,88527,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2094130,GABA-A receptor; alpha-2/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha2/beta3/gamma2,CHEMBL681841,B,Ki,=,160.0,nM,6.8,Homo sapiens,CHEMBL1149126,CHEMBL1149126 J Med Chem 2004,LITERATURE,1,595755,88527,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2094120,GABA-A receptor; alpha-3/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha3/beta3/gamma2,CHEMBL678741,B,Ki,=,380.0,nM,6.42,Homo sapiens,CHEMBL1149126,CHEMBL1149126 J Med Chem 2004,LITERATURE,1,595756,88527,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2094122,GABA-A receptor; alpha-5/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha5/beta3/gamma2,CHEMBL678745,B,Ki,>,15000.0,nM,,Homo sapiens,CHEMBL1149126,CHEMBL1149126 J Med Chem 2004,LITERATURE,1,595757,88527,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2094121,GABA-A receptor; alpha-1/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta3/gamma2,CHEMBL678329,B,Ki,=,26.7,nM,7.57,Homo sapiens,CHEMBL1132940,CHEMBL1132940 J Med Chem 2000,LITERATURE,1,618407,343983,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2094130,GABA-A receptor; alpha-2/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha2/beta3/gamma2,CHEMBL681248,B,Ki,=,156.0,nM,6.81,Homo sapiens,CHEMBL1132940,CHEMBL1132940 J Med Chem 2000,LITERATURE,1,618408,343983,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2094120,GABA-A receptor; alpha-3/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha3/beta3/gamma2,CHEMBL682251,B,Ki,=,383.0,nM,6.42,Homo sapiens,CHEMBL1132940,CHEMBL1132940 J Med Chem 2000,LITERATURE,1,618409,343983,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2094122,GABA-A receptor; alpha-5/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha5/beta3/gamma2,CHEMBL681480,B,Ki,>,10000.0,nM,,Homo sapiens,CHEMBL1132940,CHEMBL1132940 J Med Chem 2000,LITERATURE,1,618410,343983,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2095190,GABA-A receptor; alpha-6/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha6/beta3/gamma2,CHEMBL683045,B,Ki,>,10000.0,nM,,Homo sapiens,CHEMBL1132940,CHEMBL1132940 J Med Chem 2000,LITERATURE,1,618411,343983,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2094122,GABA-A receptor; alpha-5/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha5/beta3/gamma2,CHEMBL680669,B,Ki,>,10000.0,nM,,Homo sapiens,CHEMBL1148356,CHEMBL1148356 J Med Chem 2004,LITERATURE,1,662349,230416,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2094121,GABA-A receptor; alpha-1/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta3/gamma2,CHEMBL677034,B,Ki,=,52.1,nM,7.28,Homo sapiens,CHEMBL1148356,CHEMBL1148356 J Med Chem 2004,LITERATURE,1,662350,230416,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2094121,GABA-A receptor; alpha-1/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta3/gamma2,CHEMBL677029,F,Efficacy,=,133.0,%,,Homo sapiens,CHEMBL1148356,CHEMBL1148356 J Med Chem 2004,LITERATURE,1,662351,230416,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2094130,GABA-A receptor; alpha-2/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha2/beta3/gamma2,CHEMBL682709,B,Ki,=,255.1,nM,6.59,Homo sapiens,CHEMBL1148356,CHEMBL1148356 J Med Chem 2004,LITERATURE,1,662352,230416,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2094130,GABA-A receptor; alpha-2/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha2/beta3/gamma2,CHEMBL877823,F,Efficacy,=,187.0,%,,Homo sapiens,CHEMBL1148356,CHEMBL1148356 J Med Chem 2004,LITERATURE,1,662353,230416,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2094120,GABA-A receptor; alpha-3/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha3/beta3/gamma2,CHEMBL680432,B,Ki,=,608.5,nM,6.22,Homo sapiens,CHEMBL1148356,CHEMBL1148356 J Med Chem 2004,LITERATURE,1,662354,230416,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2094120,GABA-A receptor; alpha-3/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha3/beta3/gamma2,CHEMBL683026,F,Efficacy,=,142.0,%,,Homo sapiens,CHEMBL1148356,CHEMBL1148356 J Med Chem 2004,LITERATURE,1,662355,230416,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2095167,GABA-A receptor; alpha-1/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta2/gamma2,CHEMBL679467,B,Ki,=,26.7,nM,7.57,Rattus norvegicus,CHEMBL1135690,CHEMBL1135690 J Med Chem 2002,LITERATURE,1,793338,300704,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2111343,GABA A receptor alpha-3/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha3/beta2/gamma2,CHEMBL680328,B,Ki,=,383.0,nM,6.42,Rattus norvegicus,CHEMBL1135690,CHEMBL1135690 J Med Chem 2002,LITERATURE,1,793340,300704,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2095167,GABA-A receptor; alpha-1/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta2/gamma2,CHEMBL679468,B,Ki,=,26.7,nM,7.57,Rattus norvegicus,CHEMBL1145105,CHEMBL1145105 J Med Chem 2003,LITERATURE,1,810275,198720,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2111327,GABA A receptor alpha-2/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha2/beta2/gamma2,CHEMBL680297,B,Ki,=,156.0,nM,6.81,Rattus norvegicus,CHEMBL1145105,CHEMBL1145105 J Med Chem 2003,LITERATURE,1,810276,198720,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2111343,GABA A receptor alpha-3/beta-2/gamma-2,PROTEIN COMPLEX,composite_target,alpha3/beta2/gamma2,CHEMBL683018,B,Ki,=,383.0,nM,6.42,Rattus norvegicus,CHEMBL1145105,CHEMBL1145105 J Med Chem 2003,LITERATURE,1,810277,198720,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2094121,GABA-A receptor; alpha-1/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha1/beta3/gamma2,CHEMBL822162,B,Ki,=,26.7,nM,7.57,Homo sapiens,CHEMBL1131013,CHEMBL1131013 J Med Chem 1998,LITERATURE,1,886261,154146,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2094130,GABA-A receptor; alpha-2/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha2/beta3/gamma2,CHEMBL824294,B,Ki,=,156.0,nM,6.81,Homo sapiens,CHEMBL1131013,CHEMBL1131013 J Med Chem 1998,LITERATURE,1,886262,154146,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2094120,GABA-A receptor; alpha-3/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha3/beta3/gamma2,CHEMBL823761,B,Ki,=,383.0,nM,6.42,Homo sapiens,CHEMBL1131013,CHEMBL1131013 J Med Chem 1998,LITERATURE,1,886263,154146,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2094122,GABA-A receptor; alpha-5/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha5/beta3/gamma2,CHEMBL685337,B,Ki,>,10000.0,nM,,Homo sapiens,CHEMBL1131013,CHEMBL1131013 J Med Chem 1998,LITERATURE,1,886264,154146,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
zolpidem,Zolpidem,CHEMBL911,ZOLPIDEM,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,CHEMBL2095190,GABA-A receptor; alpha-6/beta-3/gamma-2,PROTEIN COMPLEX,composite_target,alpha6/beta3/gamma2,CHEMBL683046,B,Ki,>,10000.0,nM,,Homo sapiens,CHEMBL1131013,CHEMBL1131013 J Med Chem 1998,LITERATURE,1,886265,154146,2026-09-17T02:17:48.329450+00:00,ChEMBL_37
