drug_id,alpha1_composition,alpha2_composition,alpha1_source,alpha2_source,metric,unit,same_beta_gamma,same_reference_or_assay,alpha1_species,alpha2_species,alpha1_value,alpha2_value,tier,alpha1_evidence_id,alpha2_evidence_id
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Rattus norvegicus,150.0,81.0,4,chembl:244,chembl:234
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Rattus norvegicus,150.0,20.0,4,chembl:244,chembl:236
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Homo sapiens,150.0,17.0,4,chembl:244,chembl:253
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,8050.0,6.6,4,chembl:245,chembl:40
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,8050.0,20.0,4,chembl:245,chembl:64
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,8050.0,20.0,4,chembl:245,chembl:69
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,8050.0,26.2,4,chembl:245,chembl:76
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,8050.0,89.0,4,chembl:245,chembl:77
diazepam,alpha1/beta3/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,False,False,Rattus norvegicus,Rattus norvegicus,8050.0,20.0,4,chembl:245,chembl:98
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,8050.0,6.6,4,chembl:245,chembl:157
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,8050.0,138.0,4,chembl:245,chembl:161
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,8050.0,6.6,4,chembl:245,chembl:167
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,8050.0,33.0,4,chembl:245,chembl:174
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,8050.0,20.0,4,chembl:245,chembl:182
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,8050.0,115.0,4,chembl:245,chembl:185
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,8050.0,508.0,4,chembl:245,chembl:191
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,8050.0,35.0,4,chembl:245,chembl:195
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,8050.0,177.0,4,chembl:245,chembl:200
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,8050.0,22.0,4,chembl:245,chembl:214
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,8050.0,212.67,4,chembl:245,chembl:217
diazepam,alpha1/beta3/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,False,False,Rattus norvegicus,Homo sapiens,8050.0,20.0,4,chembl:245,chembl:230
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Activity,nanoampere,False,False,Rattus norvegicus,Rattus norvegicus,8050.0,7.0,4,chembl:245,chembl:231
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Activity,nanoampere,False,False,Rattus norvegicus,Rattus norvegicus,8050.0,39.0,4,chembl:245,chembl:232
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Activity,nanoampere,False,False,Rattus norvegicus,Rattus norvegicus,8050.0,15.0,4,chembl:245,chembl:233
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Activity,nanoampere,False,False,Rattus norvegicus,Rattus norvegicus,8050.0,81.0,4,chembl:245,chembl:234
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Activity,nanoampere,False,False,Rattus norvegicus,Rattus norvegicus,8050.0,20.0,4,chembl:245,chembl:236
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Activity,nanoampere,False,False,Rattus norvegicus,Homo sapiens,8050.0,17.0,4,chembl:245,chembl:253
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,69.0,6.6,4,chembl:248,chembl:40
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,69.0,20.0,4,chembl:248,chembl:64
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,69.0,20.0,4,chembl:248,chembl:69
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,69.0,26.2,4,chembl:248,chembl:76
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,69.0,89.0,4,chembl:248,chembl:77
diazepam,alpha1/beta3/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,False,False,Rattus norvegicus,Rattus norvegicus,69.0,20.0,4,chembl:248,chembl:98
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,69.0,6.6,4,chembl:248,chembl:157
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,69.0,138.0,4,chembl:248,chembl:161
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,69.0,6.6,4,chembl:248,chembl:167
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,69.0,33.0,4,chembl:248,chembl:174
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,69.0,20.0,4,chembl:248,chembl:182
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,69.0,115.0,4,chembl:248,chembl:185
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,69.0,508.0,4,chembl:248,chembl:191
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,69.0,35.0,4,chembl:248,chembl:195
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,69.0,177.0,4,chembl:248,chembl:200
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,69.0,22.0,4,chembl:248,chembl:214
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,69.0,212.67,4,chembl:248,chembl:217
diazepam,alpha1/beta3/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,False,False,Rattus norvegicus,Homo sapiens,69.0,20.0,4,chembl:248,chembl:230
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Activity,nanoampere,False,False,Rattus norvegicus,Rattus norvegicus,69.0,7.0,4,chembl:248,chembl:231
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Activity,nanoampere,False,False,Rattus norvegicus,Rattus norvegicus,69.0,39.0,4,chembl:248,chembl:232
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Activity,nanoampere,False,False,Rattus norvegicus,Rattus norvegicus,69.0,15.0,4,chembl:248,chembl:233
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Activity,nanoampere,False,False,Rattus norvegicus,Rattus norvegicus,69.0,81.0,4,chembl:248,chembl:234
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Activity,nanoampere,False,False,Rattus norvegicus,Rattus norvegicus,69.0,20.0,4,chembl:248,chembl:236
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Activity,nanoampere,False,False,Rattus norvegicus,Homo sapiens,69.0,17.0,4,chembl:248,chembl:253
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,13530.0,6.6,4,chembl:250,chembl:40
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,13530.0,20.0,4,chembl:250,chembl:64
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,13530.0,20.0,4,chembl:250,chembl:69
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,13530.0,26.2,4,chembl:250,chembl:76
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,13530.0,89.0,4,chembl:250,chembl:77
diazepam,alpha1/beta3/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,False,False,Rattus norvegicus,Rattus norvegicus,13530.0,20.0,4,chembl:250,chembl:98
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,13530.0,6.6,4,chembl:250,chembl:157
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,13530.0,138.0,4,chembl:250,chembl:161
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,13530.0,6.6,4,chembl:250,chembl:167
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,13530.0,33.0,4,chembl:250,chembl:174
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,13530.0,20.0,4,chembl:250,chembl:182
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,13530.0,115.0,4,chembl:250,chembl:185
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,13530.0,508.0,4,chembl:250,chembl:191
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,13530.0,35.0,4,chembl:250,chembl:195
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,13530.0,177.0,4,chembl:250,chembl:200
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,13530.0,22.0,4,chembl:250,chembl:214
diazepam,alpha1/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,True,False,Rattus norvegicus,Homo sapiens,13530.0,212.67,4,chembl:250,chembl:217
diazepam,alpha1/beta3/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Activity,nanoampere,False,False,Rattus norvegicus,Homo sapiens,13530.0,20.0,4,chembl:250,chembl:230
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Activity,nanoampere,False,False,Rattus norvegicus,Rattus norvegicus,13530.0,7.0,4,chembl:250,chembl:231
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Activity,nanoampere,False,False,Rattus norvegicus,Rattus norvegicus,13530.0,39.0,4,chembl:250,chembl:232
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Activity,nanoampere,False,False,Rattus norvegicus,Rattus norvegicus,13530.0,15.0,4,chembl:250,chembl:233
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Activity,nanoampere,False,False,Rattus norvegicus,Rattus norvegicus,13530.0,81.0,4,chembl:250,chembl:234
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Activity,nanoampere,False,False,Rattus norvegicus,Rattus norvegicus,13530.0,20.0,4,chembl:250,chembl:236
diazepam,alpha1/beta3/gamma2,alpha2,ChEMBL,ChEMBL,Activity,nanoampere,False,False,Rattus norvegicus,Homo sapiens,13530.0,17.0,4,chembl:250,chembl:253
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Rattus norvegicus,Homo sapiens,360000.0,6.6,4,chembl:256,chembl:40
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Rattus norvegicus,Homo sapiens,360000.0,20.0,4,chembl:256,chembl:64
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Rattus norvegicus,Homo sapiens,360000.0,20.0,4,chembl:256,chembl:69
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Rattus norvegicus,Homo sapiens,360000.0,26.2,4,chembl:256,chembl:76
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Rattus norvegicus,Homo sapiens,360000.0,89.0,4,chembl:256,chembl:77
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,EC50,nM,False,False,Rattus norvegicus,Rattus norvegicus,360000.0,20.0,4,chembl:256,chembl:98
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Rattus norvegicus,Homo sapiens,360000.0,6.6,4,chembl:256,chembl:157
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Rattus norvegicus,Homo sapiens,360000.0,138.0,4,chembl:256,chembl:161
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Rattus norvegicus,Homo sapiens,360000.0,6.6,4,chembl:256,chembl:167
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Rattus norvegicus,Homo sapiens,360000.0,33.0,4,chembl:256,chembl:174
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Rattus norvegicus,Homo sapiens,360000.0,20.0,4,chembl:256,chembl:182
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Rattus norvegicus,Homo sapiens,360000.0,115.0,4,chembl:256,chembl:185
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Rattus norvegicus,Homo sapiens,360000.0,508.0,4,chembl:256,chembl:191
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Rattus norvegicus,Homo sapiens,360000.0,35.0,4,chembl:256,chembl:195
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Rattus norvegicus,Homo sapiens,360000.0,177.0,4,chembl:256,chembl:200
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Rattus norvegicus,Homo sapiens,360000.0,22.0,4,chembl:256,chembl:214
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Rattus norvegicus,Homo sapiens,360000.0,212.67,4,chembl:256,chembl:217
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,EC50,nM,False,False,Rattus norvegicus,Homo sapiens,360000.0,20.0,4,chembl:256,chembl:230
diazepam,alpha1/alpha6/beta3/gamma2,alpha2,ChEMBL,ChEMBL,EC50,nM,False,False,Rattus norvegicus,Rattus norvegicus,360000.0,7.0,4,chembl:256,chembl:231
diazepam,alpha1/alpha6/beta3/gamma2,alpha2,ChEMBL,ChEMBL,EC50,nM,False,False,Rattus norvegicus,Rattus norvegicus,360000.0,39.0,4,chembl:256,chembl:232
diazepam,alpha1/alpha6/beta3/gamma2,alpha2,ChEMBL,ChEMBL,EC50,nM,False,False,Rattus norvegicus,Rattus norvegicus,360000.0,15.0,4,chembl:256,chembl:233
diazepam,alpha1/alpha6/beta3/gamma2,alpha2,ChEMBL,ChEMBL,EC50,nM,False,False,Rattus norvegicus,Rattus norvegicus,360000.0,81.0,4,chembl:256,chembl:234
diazepam,alpha1/alpha6/beta3/gamma2,alpha2,ChEMBL,ChEMBL,EC50,nM,False,False,Rattus norvegicus,Rattus norvegicus,360000.0,20.0,4,chembl:256,chembl:236
diazepam,alpha1/alpha6/beta3/gamma2,alpha2,ChEMBL,ChEMBL,EC50,nM,False,False,Rattus norvegicus,Homo sapiens,360000.0,17.0,4,chembl:256,chembl:253
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Rattus norvegicus,Homo sapiens,18000.0,6.6,4,chembl:257,chembl:40
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Rattus norvegicus,Homo sapiens,18000.0,20.0,4,chembl:257,chembl:64
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Rattus norvegicus,Homo sapiens,18000.0,20.0,4,chembl:257,chembl:69
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Rattus norvegicus,Homo sapiens,18000.0,26.2,4,chembl:257,chembl:76
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Rattus norvegicus,Homo sapiens,18000.0,89.0,4,chembl:257,chembl:77
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,EC50,nM,False,False,Rattus norvegicus,Rattus norvegicus,18000.0,20.0,4,chembl:257,chembl:98
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Rattus norvegicus,Homo sapiens,18000.0,6.6,4,chembl:257,chembl:157
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Rattus norvegicus,Homo sapiens,18000.0,138.0,4,chembl:257,chembl:161
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Rattus norvegicus,Homo sapiens,18000.0,6.6,4,chembl:257,chembl:167
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Rattus norvegicus,Homo sapiens,18000.0,33.0,4,chembl:257,chembl:174
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Rattus norvegicus,Homo sapiens,18000.0,20.0,4,chembl:257,chembl:182
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Rattus norvegicus,Homo sapiens,18000.0,115.0,4,chembl:257,chembl:185
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Rattus norvegicus,Homo sapiens,18000.0,508.0,4,chembl:257,chembl:191
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Rattus norvegicus,Homo sapiens,18000.0,35.0,4,chembl:257,chembl:195
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Rattus norvegicus,Homo sapiens,18000.0,177.0,4,chembl:257,chembl:200
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Rattus norvegicus,Homo sapiens,18000.0,22.0,4,chembl:257,chembl:214
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,EC50,nM,True,False,Rattus norvegicus,Homo sapiens,18000.0,212.67,4,chembl:257,chembl:217
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,EC50,nM,False,False,Rattus norvegicus,Homo sapiens,18000.0,20.0,4,chembl:257,chembl:230
diazepam,alpha1/alpha6/beta3/gamma2,alpha2,ChEMBL,ChEMBL,EC50,nM,False,False,Rattus norvegicus,Rattus norvegicus,18000.0,7.0,4,chembl:257,chembl:231
diazepam,alpha1/alpha6/beta3/gamma2,alpha2,ChEMBL,ChEMBL,EC50,nM,False,False,Rattus norvegicus,Rattus norvegicus,18000.0,39.0,4,chembl:257,chembl:232
diazepam,alpha1/alpha6/beta3/gamma2,alpha2,ChEMBL,ChEMBL,EC50,nM,False,False,Rattus norvegicus,Rattus norvegicus,18000.0,15.0,4,chembl:257,chembl:233
diazepam,alpha1/alpha6/beta3/gamma2,alpha2,ChEMBL,ChEMBL,EC50,nM,False,False,Rattus norvegicus,Rattus norvegicus,18000.0,81.0,4,chembl:257,chembl:234
diazepam,alpha1/alpha6/beta3/gamma2,alpha2,ChEMBL,ChEMBL,EC50,nM,False,False,Rattus norvegicus,Rattus norvegicus,18000.0,20.0,4,chembl:257,chembl:236
diazepam,alpha1/alpha6/beta3/gamma2,alpha2,ChEMBL,ChEMBL,EC50,nM,False,False,Rattus norvegicus,Homo sapiens,18000.0,17.0,4,chembl:257,chembl:253
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Rattus norvegicus,Homo sapiens,250.0,6.6,4,chembl:258,chembl:40
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Rattus norvegicus,Homo sapiens,250.0,20.0,4,chembl:258,chembl:64
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Rattus norvegicus,Homo sapiens,250.0,20.0,4,chembl:258,chembl:69
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Rattus norvegicus,Homo sapiens,250.0,26.2,4,chembl:258,chembl:76
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Rattus norvegicus,Homo sapiens,250.0,89.0,4,chembl:258,chembl:77
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta2/gamma2,ChEMBL,ChEMBL,Activity,%,False,False,Rattus norvegicus,Rattus norvegicus,250.0,20.0,4,chembl:258,chembl:98
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Rattus norvegicus,Homo sapiens,250.0,6.6,4,chembl:258,chembl:157
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Rattus norvegicus,Homo sapiens,250.0,138.0,4,chembl:258,chembl:161
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Rattus norvegicus,Homo sapiens,250.0,6.6,4,chembl:258,chembl:167
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Rattus norvegicus,Homo sapiens,250.0,33.0,4,chembl:258,chembl:174
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Rattus norvegicus,Homo sapiens,250.0,20.0,4,chembl:258,chembl:182
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Rattus norvegicus,Homo sapiens,250.0,115.0,4,chembl:258,chembl:185
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Rattus norvegicus,Homo sapiens,250.0,508.0,4,chembl:258,chembl:191
diazepam,alpha1/alpha6/beta3/gamma2,alpha2/beta3/gamma2,ChEMBL,ChEMBL,Activity,%,True,False,Rattus norvegicus,Homo sapiens,250.0,35.0,4,chembl:258,chembl:195
