drug,receptor_block,seed,pose_rank,vina_score_kcal_mol,rmsd_lb,rmsd_ub,source_file,line_number,record_index,record_status,raw_record
alprazolam,alpha2,2026091903,7,-7.026,3.853,4.95,runs/20260919_0724_10drug_standardized_redocking/raw/archives/alprazolam.tar.gz::alprazolam/alpha2/2026091903/poses.pdbqt,230,7,valid,REMARK VINA RESULT:    -7.026      3.853      4.950
alprazolam,alpha2,2026091903,8,-6.991,2.825,3.757,runs/20260919_0724_10drug_standardized_redocking/raw/archives/alprazolam.tar.gz::alprazolam/alpha2/2026091903/poses.pdbqt,268,8,valid,REMARK VINA RESULT:    -6.991      2.825      3.757
alprazolam,alpha2,2026091903,9,-6.66,3.232,5.218,runs/20260919_0724_10drug_standardized_redocking/raw/archives/alprazolam.tar.gz::alprazolam/alpha2/2026091903/poses.pdbqt,306,9,valid,REMARK VINA RESULT:    -6.660      3.232      5.218
alprazolam,alpha2,2026091904,1,-7.657,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/alprazolam.tar.gz::alprazolam/alpha2/2026091904/poses.pdbqt,2,1,valid,REMARK VINA RESULT:    -7.657      0.000      0.000
alprazolam,alpha2,2026091904,2,-7.621,3.331,5.072,runs/20260919_0724_10drug_standardized_redocking/raw/archives/alprazolam.tar.gz::alprazolam/alpha2/2026091904/poses.pdbqt,40,2,valid,REMARK VINA RESULT:    -7.621      3.331      5.072
alprazolam,alpha2,2026091904,3,-7.354,3.161,6.054,runs/20260919_0724_10drug_standardized_redocking/raw/archives/alprazolam.tar.gz::alprazolam/alpha2/2026091904/poses.pdbqt,78,3,valid,REMARK VINA RESULT:    -7.354      3.161      6.054
alprazolam,alpha2,2026091904,4,-7.342,3.237,4.752,runs/20260919_0724_10drug_standardized_redocking/raw/archives/alprazolam.tar.gz::alprazolam/alpha2/2026091904/poses.pdbqt,116,4,valid,REMARK VINA RESULT:    -7.342      3.237      4.752
alprazolam,alpha2,2026091904,5,-7.123,5.104,8.823,runs/20260919_0724_10drug_standardized_redocking/raw/archives/alprazolam.tar.gz::alprazolam/alpha2/2026091904/poses.pdbqt,154,5,valid,REMARK VINA RESULT:    -7.123      5.104      8.823
alprazolam,alpha2,2026091904,6,-6.793,2.926,5.142,runs/20260919_0724_10drug_standardized_redocking/raw/archives/alprazolam.tar.gz::alprazolam/alpha2/2026091904/poses.pdbqt,192,6,valid,REMARK VINA RESULT:    -6.793      2.926      5.142
alprazolam,alpha2,2026091904,7,-6.675,1.514,1.996,runs/20260919_0724_10drug_standardized_redocking/raw/archives/alprazolam.tar.gz::alprazolam/alpha2/2026091904/poses.pdbqt,230,7,valid,REMARK VINA RESULT:    -6.675      1.514      1.996
alprazolam,alpha2,2026091904,8,-6.671,2.776,5.16,runs/20260919_0724_10drug_standardized_redocking/raw/archives/alprazolam.tar.gz::alprazolam/alpha2/2026091904/poses.pdbqt,268,8,valid,REMARK VINA RESULT:    -6.671      2.776      5.160
alprazolam,alpha2,2026091904,9,-6.653,2.219,2.734,runs/20260919_0724_10drug_standardized_redocking/raw/archives/alprazolam.tar.gz::alprazolam/alpha2/2026091904/poses.pdbqt,306,9,valid,REMARK VINA RESULT:    -6.653      2.219      2.734
alprazolam,alpha2,2026091905,1,-7.66,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/alprazolam.tar.gz::alprazolam/alpha2/2026091905/poses.pdbqt,2,1,valid,REMARK VINA RESULT:    -7.660      0.000      0.000
alprazolam,alpha2,2026091905,2,-7.62,3.337,5.074,runs/20260919_0724_10drug_standardized_redocking/raw/archives/alprazolam.tar.gz::alprazolam/alpha2/2026091905/poses.pdbqt,40,2,valid,REMARK VINA RESULT:    -7.620      3.337      5.074
alprazolam,alpha2,2026091905,3,-7.325,3.242,4.765,runs/20260919_0724_10drug_standardized_redocking/raw/archives/alprazolam.tar.gz::alprazolam/alpha2/2026091905/poses.pdbqt,78,3,valid,REMARK VINA RESULT:    -7.325      3.242      4.765
alprazolam,alpha2,2026091905,4,-7.316,3.151,6.002,runs/20260919_0724_10drug_standardized_redocking/raw/archives/alprazolam.tar.gz::alprazolam/alpha2/2026091905/poses.pdbqt,116,4,valid,REMARK VINA RESULT:    -7.316      3.151      6.002
alprazolam,alpha2,2026091905,5,-7.004,3.103,4.436,runs/20260919_0724_10drug_standardized_redocking/raw/archives/alprazolam.tar.gz::alprazolam/alpha2/2026091905/poses.pdbqt,154,5,valid,REMARK VINA RESULT:    -7.004      3.103      4.436
alprazolam,alpha2,2026091905,6,-6.919,3.296,6.241,runs/20260919_0724_10drug_standardized_redocking/raw/archives/alprazolam.tar.gz::alprazolam/alpha2/2026091905/poses.pdbqt,192,6,valid,REMARK VINA RESULT:    -6.919      3.296      6.241
alprazolam,alpha2,2026091905,7,-6.701,3.494,5.633,runs/20260919_0724_10drug_standardized_redocking/raw/archives/alprazolam.tar.gz::alprazolam/alpha2/2026091905/poses.pdbqt,230,7,valid,REMARK VINA RESULT:    -6.701      3.494      5.633
alprazolam,alpha2,2026091905,8,-6.662,2.605,4.988,runs/20260919_0724_10drug_standardized_redocking/raw/archives/alprazolam.tar.gz::alprazolam/alpha2/2026091905/poses.pdbqt,268,8,valid,REMARK VINA RESULT:    -6.662      2.605      4.988
alprazolam,alpha2,2026091905,9,-6.587,3.194,4.875,runs/20260919_0724_10drug_standardized_redocking/raw/archives/alprazolam.tar.gz::alprazolam/alpha2/2026091905/poses.pdbqt,306,9,valid,REMARK VINA RESULT:    -6.587      3.194      4.875
triazolam,alpha1,2026091901,1,-10.889,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/triazolam.tar.gz::triazolam/alpha1/2026091901/poses.pdbqt,2,1,valid,REMARK VINA RESULT:   -10.889      0.000      0.000
triazolam,alpha1,2026091901,2,-10.118,0.861,1.048,runs/20260919_0724_10drug_standardized_redocking/raw/archives/triazolam.tar.gz::triazolam/alpha1/2026091901/poses.pdbqt,41,2,valid,REMARK VINA RESULT:   -10.118      0.861      1.048
triazolam,alpha1,2026091901,3,-8.747,2.517,6.403,runs/20260919_0724_10drug_standardized_redocking/raw/archives/triazolam.tar.gz::triazolam/alpha1/2026091901/poses.pdbqt,80,3,valid,REMARK VINA RESULT:    -8.747      2.517      6.403
triazolam,alpha1,2026091901,4,-8.723,2.262,5.223,runs/20260919_0724_10drug_standardized_redocking/raw/archives/triazolam.tar.gz::triazolam/alpha1/2026091901/poses.pdbqt,119,4,valid,REMARK VINA RESULT:    -8.723      2.262      5.223
triazolam,alpha1,2026091901,5,-7.836,4.442,7.343,runs/20260919_0724_10drug_standardized_redocking/raw/archives/triazolam.tar.gz::triazolam/alpha1/2026091901/poses.pdbqt,158,5,valid,REMARK VINA RESULT:    -7.836      4.442      7.343
triazolam,alpha1,2026091901,6,-7.463,4.453,7.26,runs/20260919_0724_10drug_standardized_redocking/raw/archives/triazolam.tar.gz::triazolam/alpha1/2026091901/poses.pdbqt,197,6,valid,REMARK VINA RESULT:    -7.463      4.453      7.260
triazolam,alpha1,2026091901,7,-7.31,3.695,6.602,runs/20260919_0724_10drug_standardized_redocking/raw/archives/triazolam.tar.gz::triazolam/alpha1/2026091901/poses.pdbqt,236,7,valid,REMARK VINA RESULT:    -7.310      3.695      6.602
triazolam,alpha1,2026091901,8,-7.303,4.002,5.981,runs/20260919_0724_10drug_standardized_redocking/raw/archives/triazolam.tar.gz::triazolam/alpha1/2026091901/poses.pdbqt,275,8,valid,REMARK VINA RESULT:    -7.303      4.002      5.981
triazolam,alpha1,2026091901,9,-7.262,2.755,4.735,runs/20260919_0724_10drug_standardized_redocking/raw/archives/triazolam.tar.gz::triazolam/alpha1/2026091901/poses.pdbqt,314,9,valid,REMARK VINA RESULT:    -7.262      2.755      4.735
triazolam,alpha1,2026091902,1,-10.873,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/triazolam.tar.gz::triazolam/alpha1/2026091902/poses.pdbqt,2,1,valid,REMARK VINA RESULT:   -10.873      0.000      0.000
triazolam,alpha1,2026091902,2,-10.161,0.878,1.058,runs/20260919_0724_10drug_standardized_redocking/raw/archives/triazolam.tar.gz::triazolam/alpha1/2026091902/poses.pdbqt,41,2,valid,REMARK VINA RESULT:   -10.161      0.878      1.058
triazolam,alpha1,2026091902,3,-8.726,2.525,6.421,runs/20260919_0724_10drug_standardized_redocking/raw/archives/triazolam.tar.gz::triazolam/alpha1/2026091902/poses.pdbqt,80,3,valid,REMARK VINA RESULT:    -8.726      2.525      6.421
triazolam,alpha1,2026091902,4,-7.829,4.428,7.334,runs/20260919_0724_10drug_standardized_redocking/raw/archives/triazolam.tar.gz::triazolam/alpha1/2026091902/poses.pdbqt,119,4,valid,REMARK VINA RESULT:    -7.829      4.428      7.334
triazolam,alpha1,2026091902,5,-7.286,3.71,7.172,runs/20260919_0724_10drug_standardized_redocking/raw/archives/triazolam.tar.gz::triazolam/alpha1/2026091902/poses.pdbqt,158,5,valid,REMARK VINA RESULT:    -7.286      3.710      7.172
triazolam,alpha1,2026091902,6,-7.273,3.68,6.6,runs/20260919_0724_10drug_standardized_redocking/raw/archives/triazolam.tar.gz::triazolam/alpha1/2026091902/poses.pdbqt,197,6,valid,REMARK VINA RESULT:    -7.273      3.680      6.600
triazolam,alpha1,2026091902,7,-7.235,2.666,5.823,runs/20260919_0724_10drug_standardized_redocking/raw/archives/triazolam.tar.gz::triazolam/alpha1/2026091902/poses.pdbqt,236,7,valid,REMARK VINA RESULT:    -7.235      2.666      5.823
triazolam,alpha1,2026091902,8,-6.941,3.854,6.882,runs/20260919_0724_10drug_standardized_redocking/raw/archives/triazolam.tar.gz::triazolam/alpha1/2026091902/poses.pdbqt,275,8,valid,REMARK VINA RESULT:    -6.941      3.854      6.882
triazolam,alpha1,2026091903,1,-10.889,0.0,0.0,runs/20260919_0724_10drug_standardized_redocking/raw/archives/triazolam.tar.gz::triazolam/alpha1/2026091903/poses.pdbqt,2,1,valid,REMARK VINA RESULT:   -10.889      0.000      0.000
triazolam,alpha1,2026091903,2,-8.754,2.267,5.227,runs/20260919_0724_10drug_standardized_redocking/raw/archives/triazolam.tar.gz::triazolam/alpha1/2026091903/poses.pdbqt,41,2,valid,REMARK VINA RESULT:    -8.754      2.267      5.227
triazolam,alpha1,2026091903,3,-8.723,2.509,6.401,runs/20260919_0724_10drug_standardized_redocking/raw/archives/triazolam.tar.gz::triazolam/alpha1/2026091903/poses.pdbqt,80,3,valid,REMARK VINA RESULT:    -8.723      2.509      6.401
triazolam,alpha1,2026091903,4,-8.633,1.813,2.322,runs/20260919_0724_10drug_standardized_redocking/raw/archives/triazolam.tar.gz::triazolam/alpha1/2026091903/poses.pdbqt,119,4,valid,REMARK VINA RESULT:    -8.633      1.813      2.322
triazolam,alpha1,2026091903,5,-7.822,4.466,7.353,runs/20260919_0724_10drug_standardized_redocking/raw/archives/triazolam.tar.gz::triazolam/alpha1/2026091903/poses.pdbqt,158,5,valid,REMARK VINA RESULT:    -7.822      4.466      7.353
triazolam,alpha1,2026091903,6,-7.703,4.421,7.156,runs/20260919_0724_10drug_standardized_redocking/raw/archives/triazolam.tar.gz::triazolam/alpha1/2026091903/poses.pdbqt,197,6,valid,REMARK VINA RESULT:    -7.703      4.421      7.156
triazolam,alpha1,2026091903,7,-7.324,3.689,6.475,runs/20260919_0724_10drug_standardized_redocking/raw/archives/triazolam.tar.gz::triazolam/alpha1/2026091903/poses.pdbqt,236,7,valid,REMARK VINA RESULT:    -7.324      3.689      6.475
