assay_chembl_id,aidx,assay_category,assay_cell_type,assay_classifications,assay_group,assay_organism,assay_parameters,assay_strain,assay_subcellular_fraction,assay_tax_id,assay_test_type,assay_tissue,assay_type,assay_type_description,bao_format,bao_label,cell_chembl_id,confidence_description,confidence_score,description,document_chembl_id,relationship_description,relationship_type,src_assay_id,src_id,target_chembl_id,tissue_chembl_id,variant_sequence,source_request_id,source_file,source_json_pointer,source_sha256,retrieved_at_utc
CHEMBL677847,CLD0,,,[],,,[],,,,,,B,Binding,BAO_0000219,cell-based format,,Homologous protein complex subunits assigned,6,Binding affinity evaluated by ability to displace [3H]Ro-151788 from recombinant human Gamma-aminobutyric acid A receptor alpha-1-beta-2-gamma-2 expressed in L(tk-)cells,CHEMBL1133060,Homologous protein target assigned,H,,1,CHEMBL2095172,,,request_00078,raw/responses/request_00078.json.gz,/assays/14,70263e0fb228f0fff76c790401e8b29172098449da0f18dffea70053d9231024,2026-09-18T02:20:20.118830+00:00
CHEMBL677789,CLD0,,HEK293,[],,Rattus norvegicus,[],,,10116,,,F,Functional,BAO_0000219,cell-based format,CHEMBL3307715,Homologous protein complex subunits assigned,6,In vitro efficacy for GABA-A alpha-1-beta-2-gamma-2 subtype expressed in A293 cells in Cl- current assay,CHEMBL1129735,Homologous protein target assigned,H,,1,CHEMBL2095172,,,request_00078,raw/responses/request_00078.json.gz,/assays/15,70263e0fb228f0fff76c790401e8b29172098449da0f18dffea70053d9231024,2026-09-18T02:20:20.118830+00:00
CHEMBL677024,CLD0,,Sf9,[],,,[],,,,In vitro,,B,Binding,BAO_0000219,cell-based format,CHEMBL3308860,Homologous protein complex subunits assigned,6,Displacement of [3H]Flunitrazepam from GABA-A receptor alpha-1-beta-2-gamma-2 subunits expressed in Sf9 cells,CHEMBL1129282,Homologous protein target assigned,H,,1,CHEMBL2095172,,,request_00078,raw/responses/request_00078.json.gz,/assays/16,70263e0fb228f0fff76c790401e8b29172098449da0f18dffea70053d9231024,2026-09-18T02:20:20.118830+00:00
CHEMBL677029,CLD0,,Oocyte,[],,,[],,,,,,F,Functional,BAO_0000219,cell-based format,CHEMBL3308859,Homologous protein complex subunits assigned,6,Percent change in electrophysiological response in Xenopus oocytes expressing Alpha1-beta3-gamma2 GABA-A receptor,CHEMBL1148356,Homologous protein target assigned,H,,1,CHEMBL2094121,,,request_00078,raw/responses/request_00078.json.gz,/assays/17,70263e0fb228f0fff76c790401e8b29172098449da0f18dffea70053d9231024,2026-09-18T02:20:20.118830+00:00
CHEMBL677030,CLD0,,Oocyte,[],,Homo sapiens,[],,,9606,,,F,Functional,BAO_0000219,cell-based format,CHEMBL3308859,Direct protein complex subunits assigned,7,Percent change in electrophysiological response in Xenopus oocytes expressing alpha-1-beta-3-gamma-2 GABA-A receptor,CHEMBL1148356,Direct protein target assigned,D,,1,CHEMBL2094121,,,request_00078,raw/responses/request_00078.json.gz,/assays/18,70263e0fb228f0fff76c790401e8b29172098449da0f18dffea70053d9231024,2026-09-18T02:20:20.118830+00:00
CHEMBL677034,CLD0,,,[],,,[],,,,In vitro,,B,Binding,BAO_0000219,cell-based format,,Homologous protein complex subunits assigned,6,Binding affinity towards human alpha-1-beta-3-gamma-2 GABA-A receptor using [3H]Ro-151788 expressed in L(tk-) cells,CHEMBL1148356,Homologous protein target assigned,H,,1,CHEMBL2094121,,,request_00078,raw/responses/request_00078.json.gz,/assays/19,70263e0fb228f0fff76c790401e8b29172098449da0f18dffea70053d9231024,2026-09-18T02:20:20.118830+00:00
CHEMBL678888,CLD0,,,[],,Xenopus laevis,[],,,8355,,,B,Binding,BAO_0000357,single protein format,,Homologous single protein target assigned,8,"Maximum percent potentiation against gamma-aminobutyric acid (GABA) A receptor, alpha 2",CHEMBL1135642,Homologous protein target assigned,H,,1,CHEMBL4956,,,request_00079,raw/responses/request_00079.json.gz,/assays/0,c2c786f49a59e6d1b1323c71f34610cbf4eba460fd8b0621138a9f03b529f719,2026-09-18T02:20:21.559241+00:00
CHEMBL678889,CLD0,,,[],,Xenopus laevis,[],,,8355,,,B,Binding,BAO_0000357,single protein format,,Homologous single protein target assigned,8,"Effective concentration against gamma-aminobutyric acid (GABA) A receptor, alpha 2",CHEMBL1135642,Homologous protein target assigned,H,,1,CHEMBL4956,,,request_00079,raw/responses/request_00079.json.gz,/assays/1,c2c786f49a59e6d1b1323c71f34610cbf4eba460fd8b0621138a9f03b529f719,2026-09-18T02:20:21.559241+00:00
CHEMBL678893,CLD0,,,[],,Xenopus laevis,[],,,8355,,,B,Binding,BAO_0000357,single protein format,,Homologous single protein target assigned,8,"Maximum percent potentiation against gamma-aminobutyric acid (GABA) A receptor, alpha 3",CHEMBL1135642,Homologous protein target assigned,H,,1,CHEMBL3026,,,request_00079,raw/responses/request_00079.json.gz,/assays/2,c2c786f49a59e6d1b1323c71f34610cbf4eba460fd8b0621138a9f03b529f719,2026-09-18T02:20:21.559241+00:00
CHEMBL678894,CLD0,,,[],,Xenopus laevis,[],,,8355,,,B,Binding,BAO_0000357,single protein format,,Homologous single protein target assigned,8,"Effective concentration against gamma-aminobutyric acid (GABA) A receptor, alpha 3",CHEMBL1135642,Homologous protein target assigned,H,,1,CHEMBL3026,,,request_00079,raw/responses/request_00079.json.gz,/assays/3,c2c786f49a59e6d1b1323c71f34610cbf4eba460fd8b0621138a9f03b529f719,2026-09-18T02:20:21.559241+00:00
CHEMBL680328,CLD0,,HEK293,[],,Rattus norvegicus,[],,,10116,,,B,Binding,BAO_0000219,cell-based format,CHEMBL3307715,Direct protein complex subunits assigned,7,Displacement of [3H]Ro-151788 from rat GABA-A receptor alpha-3-beta-2-gamma-2 subunits expressed in HEK293 cells,CHEMBL1135690,Direct protein target assigned,D,,1,CHEMBL2111343,,,request_00079,raw/responses/request_00079.json.gz,/assays/4,c2c786f49a59e6d1b1323c71f34610cbf4eba460fd8b0621138a9f03b529f719,2026-09-18T02:20:21.559241+00:00
CHEMBL680071,CLD0,,,[],,Rattus norvegicus,[],,Membrane,10116,,Brain,B,Binding,BAO_0000249,cell membrane format,,Multiple direct protein targets may be assigned,5,Ability to allosterically modulate the binding of [35S]TBPS to gamma-aminobutyric-acid A receptor in rat brain cortical P2 membranes.,CHEMBL1130321,Direct protein target assigned,D,,1,CHEMBL1907607,CHEMBL3638188,,request_00079,raw/responses/request_00079.json.gz,/assays/5,c2c786f49a59e6d1b1323c71f34610cbf4eba460fd8b0621138a9f03b529f719,2026-09-18T02:20:21.559241+00:00
CHEMBL679555,CLD0,,,[],,Rattus norvegicus,[],,Membrane,10116,,,B,Binding,BAO_0000249,cell membrane format,,Multiple direct protein targets may be assigned,5,Inhibition of [35S]-TBPS binding to GABA-A Benzodiazepine receptor of rat brain membranes,CHEMBL1132620,Direct protein target assigned,D,,1,CHEMBL1907607,,,request_00079,raw/responses/request_00079.json.gz,/assays/6,c2c786f49a59e6d1b1323c71f34610cbf4eba460fd8b0621138a9f03b529f719,2026-09-18T02:20:21.559241+00:00
CHEMBL679559,CLD0,,Oocyte,[],,Homo sapiens,[],,,9606,,,F,Functional,BAO_0000219,cell-based format,CHEMBL3308859,Direct protein complex subunits assigned,7,Ability to affect GABA-induced chloride current in Xenopus oocytes transiently expressing human GABA-A alpha-1-beta-2-gamma-2 receptors using two-electrode voltage-clamp electrophysiology at test concentration of 1 uM,CHEMBL1133060,Direct protein target assigned,D,,1,CHEMBL2095172,,,request_00079,raw/responses/request_00079.json.gz,/assays/7,c2c786f49a59e6d1b1323c71f34610cbf4eba460fd8b0621138a9f03b529f719,2026-09-18T02:20:21.559241+00:00
CHEMBL677943,CLD0,,,[],,,[],,,,,Cerebral cortex,B,Binding,BAO_0000221,tissue-based format,,Multiple homologous protein targets may be assigned,4,In vitro affinity for BZD site on GABA-A receptor from rat cerebral cortex using radioligand [3H]flunitrazepam,CHEMBL1135951,Homologous protein target assigned,H,,1,CHEMBL1907607,CHEMBL3559724,,request_00079,raw/responses/request_00079.json.gz,/assays/8,c2c786f49a59e6d1b1323c71f34610cbf4eba460fd8b0621138a9f03b529f719,2026-09-18T02:20:21.559241+00:00
CHEMBL678602,CLD0,,,[],,Bos taurus,[],,,9913,,,B,Binding,BAO_0000223,protein complex format,,Multiple direct protein targets may be assigned,5,Specific [35S]- TBPS binding at high affinity site loated near chloride channel of GABA-A receptor chloride complex,CHEMBL1129605,Direct protein target assigned,D,,1,CHEMBL2094107,,,request_00079,raw/responses/request_00079.json.gz,/assays/9,c2c786f49a59e6d1b1323c71f34610cbf4eba460fd8b0621138a9f03b529f719,2026-09-18T02:20:21.559241+00:00
CHEMBL678604,CLD0,,,[],,Rattus norvegicus,[],,,10116,,,F,Functional,BAO_0000019,assay format,,Multiple direct protein targets may be assigned,5,Binding to GABA-A receptor complex relative to TBPS binding to picrotoxin convulsant site,CHEMBL1129735,Direct protein target assigned,D,,1,CHEMBL1907607,,,request_00079,raw/responses/request_00079.json.gz,/assays/10,c2c786f49a59e6d1b1323c71f34610cbf4eba460fd8b0621138a9f03b529f719,2026-09-18T02:20:21.559241+00:00
CHEMBL678605,CLD0,,,[],,,[],,,,,,B,Binding,BAO_0000223,protein complex format,,Multiple homologous protein targets may be assigned,4,In vitro efficacy by [35S]t-butyl-bicyclophosphorothionate (TBPS) binding to the picrotoxin convulsant site on the GABA-A receptor chloride complex.,CHEMBL1129651,Homologous protein target assigned,H,,1,CHEMBL1907607,,,request_00079,raw/responses/request_00079.json.gz,/assays/11,c2c786f49a59e6d1b1323c71f34610cbf4eba460fd8b0621138a9f03b529f719,2026-09-18T02:20:21.559241+00:00
CHEMBL678606,CLD0,,,[],,,[],,,,,,B,Binding,BAO_0000223,protein complex format,,Multiple homologous protein targets may be assigned,4,Displacement of [35S]TBPS from GABA-A receptor complex at low umolar concentration,CHEMBL1153654,Homologous protein target assigned,H,,1,CHEMBL2093872,,,request_00079,raw/responses/request_00079.json.gz,/assays/12,c2c786f49a59e6d1b1323c71f34610cbf4eba460fd8b0621138a9f03b529f719,2026-09-18T02:20:21.559241+00:00
CHEMBL678741,CLD0,,,[],,Homo sapiens,[],,,9606,,,B,Binding,BAO_0000219,cell-based format,,Direct protein complex subunits assigned,7,Binding affinity for human GABA-A receptor alpha-3-beta-3-gamma-2 subunits in L(tk-) cells,CHEMBL1149126,Direct protein target assigned,D,,1,CHEMBL2094120,,,request_00079,raw/responses/request_00079.json.gz,/assays/13,c2c786f49a59e6d1b1323c71f34610cbf4eba460fd8b0621138a9f03b529f719,2026-09-18T02:20:21.559241+00:00
CHEMBL678745,CLD0,,,[],,Homo sapiens,[],,,9606,,,B,Binding,BAO_0000219,cell-based format,,Direct protein complex subunits assigned,7,Binding affinity for human GABA-A receptor alpha-5-beta-3-gamma-2 subunits in L(tk-) cells,CHEMBL1149126,Direct protein target assigned,D,,1,CHEMBL2094122,,,request_00079,raw/responses/request_00079.json.gz,/assays/14,c2c786f49a59e6d1b1323c71f34610cbf4eba460fd8b0621138a9f03b529f719,2026-09-18T02:20:21.559241+00:00
CHEMBL679467,CLD0,,HEK293,[],,Rattus norvegicus,[],,,10116,,,B,Binding,BAO_0000219,cell-based format,CHEMBL3307715,Direct protein complex subunits assigned,7,Displacement of [3H]Ro-151788 from rat GABA-A receptor alpha-1-beta-2-gamma-2 subunits expressed in HEK293 cells,CHEMBL1135690,Direct protein target assigned,D,,1,CHEMBL2095167,,,request_00079,raw/responses/request_00079.json.gz,/assays/15,c2c786f49a59e6d1b1323c71f34610cbf4eba460fd8b0621138a9f03b529f719,2026-09-18T02:20:21.559241+00:00
CHEMBL679468,CLD0,,HEK293,[],,Rattus norvegicus,[],,,10116,,,B,Binding,BAO_0000219,cell-based format,CHEMBL3307715,Direct protein complex subunits assigned,7,Binding affinity for recombinant rat GABA-A receptor alpha-1-beta-2-gamma-2 subunits expressed in HEK293 cells,CHEMBL1145105,Direct protein target assigned,D,,1,CHEMBL2095167,,,request_00079,raw/responses/request_00079.json.gz,/assays/16,c2c786f49a59e6d1b1323c71f34610cbf4eba460fd8b0621138a9f03b529f719,2026-09-18T02:20:21.559241+00:00
CHEMBL678631,CLD0,,,[],,,[],,,,,,B,Binding,BAO_0000223,protein complex format,,Homologous protein complex subunits assigned,6,Inhibition of [3H]flumazenil binding to recombinant GABA-A receptor alpha-1-beta-2-gamma-2 subunits,CHEMBL1130521,Homologous protein target assigned,H,,1,CHEMBL2095172,,,request_00079,raw/responses/request_00079.json.gz,/assays/17,c2c786f49a59e6d1b1323c71f34610cbf4eba460fd8b0621138a9f03b529f719,2026-09-18T02:20:21.559241+00:00
CHEMBL678329,CLD0,,,[],,,[],,,,,,B,Binding,BAO_0000223,protein complex format,,Homologous protein complex subunits assigned,6,Binding affinity for human recombinant gamma-aminobutyric-acid (GABA) A receptor alpha-1-beta-3-gamma-2,CHEMBL1132940,Homologous protein target assigned,H,,1,CHEMBL2094121,,,request_00079,raw/responses/request_00079.json.gz,/assays/18,c2c786f49a59e6d1b1323c71f34610cbf4eba460fd8b0621138a9f03b529f719,2026-09-18T02:20:21.559241+00:00
CHEMBL680297,CLD0,,HEK293,[],,Rattus norvegicus,[],,,10116,,,B,Binding,BAO_0000219,cell-based format,CHEMBL3307715,Direct protein complex subunits assigned,7,Binding affinity for recombinant rat GABA-A receptor alpha-2-beta-2-gamma-2 subunits expressed in HEK293 cells,CHEMBL1145105,Direct protein target assigned,D,,1,CHEMBL2111327,,,request_00079,raw/responses/request_00079.json.gz,/assays/19,c2c786f49a59e6d1b1323c71f34610cbf4eba460fd8b0621138a9f03b529f719,2026-09-18T02:20:21.559241+00:00
CHEMBL680329,CLD0,,,[],,Xenopus laevis,[],,,8355,,,B,Binding,BAO_0000357,single protein format,,Homologous single protein target assigned,8,"Maximum percent potentiation against gamma-aminobutyric acid (GABA) A receptor, alpha 5",CHEMBL1135642,Homologous protein target assigned,H,,1,CHEMBL5112,,,request_00080,raw/responses/request_00080.json.gz,/assays/0,4cf3eafabf309c018539789076c69e684d44e30992dc0200521a3908af380df9,2026-09-18T02:20:22.969303+00:00
CHEMBL680330,CLD0,,,[],,Xenopus laevis,[],,,8355,,,B,Binding,BAO_0000357,single protein format,,Homologous single protein target assigned,8,"Effective concentration against Gamma-aminobutyric acid A receptor, alpha 5",CHEMBL1135642,Homologous protein target assigned,H,,1,CHEMBL5112,,,request_00080,raw/responses/request_00080.json.gz,/assays/1,4cf3eafabf309c018539789076c69e684d44e30992dc0200521a3908af380df9,2026-09-18T02:20:22.969303+00:00
CHEMBL681003,CLD0,,,[],,Rattus norvegicus,[],,Membrane,10116,,Brain,B,Binding,BAO_0000019,assay format,,Multiple direct protein targets may be assigned,5,In vitro displacement of [35S]TBPS from Gamma-aminobutyric acid A receptor of rat brain membrane preparations at 10 uM,CHEMBL1132818,Direct protein target assigned,D,,1,CHEMBL1907607,CHEMBL3638188,,request_00080,raw/responses/request_00080.json.gz,/assays/2,4cf3eafabf309c018539789076c69e684d44e30992dc0200521a3908af380df9,2026-09-18T02:20:22.969303+00:00
CHEMBL680646,CLD0,,,[],,Rattus norvegicus,[],,,10116,,Cerebral cortex,B,Binding,BAO_0000221,tissue-based format,,Multiple direct protein targets may be assigned,5,Binding affinity against benzodiazepine site of gamma-aminobutyric-acid A receptor of rat cerebral cortex by using [3H]flunitrazepam in the absence of GABA.,CHEMBL1128598,Direct protein target assigned,D,,1,CHEMBL1907607,CHEMBL3559724,,request_00080,raw/responses/request_00080.json.gz,/assays/3,4cf3eafabf309c018539789076c69e684d44e30992dc0200521a3908af380df9,2026-09-18T02:20:22.969303+00:00
CHEMBL680647,CLD0,,,[],,Rattus norvegicus,[],,,10116,,Cerebral cortex,B,Binding,BAO_0000221,tissue-based format,,Multiple direct protein targets may be assigned,5,Binding affinity against benzodiazepine site of gamma-aminobutyric-acid A receptor of rat cerebral cortex by using [3H]flunitrazepam in the presence of GABA 1 mM.,CHEMBL1128598,Direct protein target assigned,D,,1,CHEMBL1907607,CHEMBL3559724,,request_00080,raw/responses/request_00080.json.gz,/assays/4,4cf3eafabf309c018539789076c69e684d44e30992dc0200521a3908af380df9,2026-09-18T02:20:22.969303+00:00
CHEMBL681237,CLD0,,,[],,,[],,,,,Cerebral cortex,B,Binding,BAO_0000221,tissue-based format,,Multiple homologous protein targets may be assigned,4,Binding affinity against the BZD site of the Gamma-aminobutyric acid A receptor in rat cerebral cortex using radioligand ([3H]flunitrazepam) assay in the absence of Gamma-aminobutyric acid,CHEMBL1149939,Homologous protein target assigned,H,,1,CHEMBL1907607,CHEMBL3559724,,request_00080,raw/responses/request_00080.json.gz,/assays/5,4cf3eafabf309c018539789076c69e684d44e30992dc0200521a3908af380df9,2026-09-18T02:20:22.969303+00:00
CHEMBL681238,CLD0,,,[],,,[],,,,,Cerebral cortex,B,Binding,BAO_0000221,tissue-based format,,Multiple homologous protein targets may be assigned,4,Binding affinity against the BZD site of the Gamma-aminobutyric acid A receptor in rat cerebral cortex using radioligand ([3H]flunitrazepam) assay in the presence of Gamma-aminobutyric acid,CHEMBL1149939,Homologous protein target assigned,H,,1,CHEMBL1907607,CHEMBL3559724,,request_00080,raw/responses/request_00080.json.gz,/assays/6,4cf3eafabf309c018539789076c69e684d44e30992dc0200521a3908af380df9,2026-09-18T02:20:22.969303+00:00
CHEMBL680686,CLD0,,,[],,Rattus norvegicus,[],,,10116,,,B,Binding,BAO_0000019,assay format,,Multiple direct protein targets may be assigned,5,In vitro binding affinity for GABA-A receptor in rat cortical or hippocampal membranes using [3H]flunitrazepam,CHEMBL1124980,Direct protein target assigned,D,,1,CHEMBL1907607,,,request_00080,raw/responses/request_00080.json.gz,/assays/7,4cf3eafabf309c018539789076c69e684d44e30992dc0200521a3908af380df9,2026-09-18T02:20:22.969303+00:00
CHEMBL681276,CLD0,,,[],,Rattus norvegicus,[],,,10116,,,B,Binding,BAO_0000223,protein complex format,,Multiple direct protein targets may be assigned,5,Displacement of [3H]flunitrazepam from GABA-A receptor of rat cerebellar tissue,CHEMBL1132818,Direct protein target assigned,D,,1,CHEMBL1907607,,,request_00080,raw/responses/request_00080.json.gz,/assays/8,4cf3eafabf309c018539789076c69e684d44e30992dc0200521a3908af380df9,2026-09-18T02:20:22.969303+00:00
CHEMBL681277,CLD0,,,[],,Rattus norvegicus,[],,,10116,,,B,Binding,BAO_0000019,assay format,,Multiple direct protein targets may be assigned,5,Displacement of [3H]flunitrazepam from GABA-A receptor of rat forebrain tissue,CHEMBL1132818,Direct protein target assigned,D,,1,CHEMBL1907607,,,request_00080,raw/responses/request_00080.json.gz,/assays/9,4cf3eafabf309c018539789076c69e684d44e30992dc0200521a3908af380df9,2026-09-18T02:20:22.969303+00:00
CHEMBL680658,CLD0,,,[],,Rattus norvegicus,[],,Membrane,10116,,,B,Binding,BAO_0000249,cell membrane format,,Multiple direct protein targets may be assigned,5,Inhibition of [3H]flunitrazepam binding to GABA-A receptor of rat cortical membranes,CHEMBL1129282,Direct protein target assigned,D,,1,CHEMBL1907607,,,request_00080,raw/responses/request_00080.json.gz,/assays/10,4cf3eafabf309c018539789076c69e684d44e30992dc0200521a3908af380df9,2026-09-18T02:20:22.969303+00:00
CHEMBL680443,CLD0,,,[],,Rattus norvegicus,[],,,10116,,,B,Binding,BAO_0000219,cell-based format,,Direct protein complex subunits assigned,7,Displacement of [3H]-Ro- 15-4513 from alpha-6 beta2 gamma2 subunits of Rat GABA-A receptor expressed in Sf-9 insect cell membranes,CHEMBL1129735,Direct protein target assigned,D,,1,CHEMBL2111365,,,request_00080,raw/responses/request_00080.json.gz,/assays/11,4cf3eafabf309c018539789076c69e684d44e30992dc0200521a3908af380df9,2026-09-18T02:20:22.969303+00:00
CHEMBL680445,CLD0,,Oocyte,[],,Homo sapiens,[],,,9606,,,F,Functional,BAO_0000219,cell-based format,CHEMBL3308859,Direct protein complex subunits assigned,7,Percent change in electrophysiological response in Xenopus oocytes expressing alpha-2-beta-3-gamma-2 GABA-A receptor,CHEMBL1148356,Direct protein target assigned,D,,1,CHEMBL2094130,,,request_00080,raw/responses/request_00080.json.gz,/assays/12,4cf3eafabf309c018539789076c69e684d44e30992dc0200521a3908af380df9,2026-09-18T02:20:22.969303+00:00
CHEMBL681248,CLD0,,,[],,,[],,,,,,B,Binding,BAO_0000223,protein complex format,,Homologous protein complex subunits assigned,6,Binding affinity to human recombinant gamma-aminobutyric-acid (GABA) A receptor alpha-2-beta-3-gamma-2,CHEMBL1132940,Homologous protein target assigned,H,,1,CHEMBL2094130,,,request_00080,raw/responses/request_00080.json.gz,/assays/13,4cf3eafabf309c018539789076c69e684d44e30992dc0200521a3908af380df9,2026-09-18T02:20:22.969303+00:00
CHEMBL680428,CLD0,,Oocyte,[],,Homo sapiens,[],,,9606,,,F,Functional,BAO_0000219,cell-based format,CHEMBL3308859,Direct protein complex subunits assigned,7,Percent change in electrophysiological response in Xenopus oocytes expressing alpha-3-beta-3-gamma-2 GABA-A receptor,CHEMBL1148356,Direct protein target assigned,D,,1,CHEMBL2094120,,,request_00080,raw/responses/request_00080.json.gz,/assays/14,4cf3eafabf309c018539789076c69e684d44e30992dc0200521a3908af380df9,2026-09-18T02:20:22.969303+00:00
CHEMBL680431,CLD0,,,[],,,[],,,,,,B,Binding,BAO_0000219,cell-based format,,Homologous protein complex subunits assigned,6,Binding affinity evaluated by ability to displace [3H]Ro-151788 from recombinant human Gamma-aminobutyric acid A receptor alpha-3-beta-3-gamma-2 expressed in L(tk-)cells,CHEMBL1133060,Homologous protein target assigned,H,,1,CHEMBL2094120,,,request_00080,raw/responses/request_00080.json.gz,/assays/15,4cf3eafabf309c018539789076c69e684d44e30992dc0200521a3908af380df9,2026-09-18T02:20:22.969303+00:00
CHEMBL680432,CLD0,,,[],,,[],,,,In vitro,,B,Binding,BAO_0000219,cell-based format,,Homologous protein complex subunits assigned,6,Binding affinity towards human gamma-aminobutyric-acid A receptor alpha-3-beta-3-gamma-2 using [3H]Ro-151788 expressed in L(tk-) cells,CHEMBL1148356,Homologous protein target assigned,H,,1,CHEMBL2094120,,,request_00080,raw/responses/request_00080.json.gz,/assays/16,4cf3eafabf309c018539789076c69e684d44e30992dc0200521a3908af380df9,2026-09-18T02:20:22.969303+00:00
CHEMBL680667,CLD0,,Oocyte,[],,Homo sapiens,[],,,9606,,,F,Functional,BAO_0000219,cell-based format,CHEMBL3308859,Direct protein complex subunits assigned,7,Percent change in electrophysiological response in Xenopus oocytes expressing alpha-5-beta-3-gamma-2 GABA-A receptor,CHEMBL1148356,Direct protein target assigned,D,,1,CHEMBL2094122,,,request_00080,raw/responses/request_00080.json.gz,/assays/17,4cf3eafabf309c018539789076c69e684d44e30992dc0200521a3908af380df9,2026-09-18T02:20:22.969303+00:00
CHEMBL680669,CLD0,,,[],,,[],,,,In vitro,,B,Binding,BAO_0000219,cell-based format,,Homologous protein complex subunits assigned,6,Binding affinity towards human alpha-5-beta-3-gamma-2 GABA-A receptor using [3H]Ro-151788 expressed in L(tk-) cells,CHEMBL1148356,Homologous protein target assigned,H,,1,CHEMBL2094122,,,request_00080,raw/responses/request_00080.json.gz,/assays/18,4cf3eafabf309c018539789076c69e684d44e30992dc0200521a3908af380df9,2026-09-18T02:20:22.969303+00:00
CHEMBL681480,CLD0,,,[],,,[],,,,,,B,Binding,BAO_0000223,protein complex format,,Homologous protein complex subunits assigned,6,Binding affinity for human recombinant gamma-aminobutyric-acid (GABA) A receptor alpha-5-beta-3-gamma-2,CHEMBL1132940,Homologous protein target assigned,H,,1,CHEMBL2094122,,,request_00080,raw/responses/request_00080.json.gz,/assays/19,4cf3eafabf309c018539789076c69e684d44e30992dc0200521a3908af380df9,2026-09-18T02:20:22.969303+00:00
CHEMBL683045,CLD0,,,[],,,[],,,,,,B,Binding,BAO_0000223,protein complex format,,Homologous protein complex subunits assigned,6,Binding affinity for human recombinant gamma-aminobutyric-acid (GABA) A receptor alpha-6-beta-3-gamma-2,CHEMBL1132940,Homologous protein target assigned,H,,1,CHEMBL2095190,,,request_00081,raw/responses/request_00081.json.gz,/assays/0,5082c71c2f9e3cadd9672c23e43048689a478912ca5865a3658fe9308f710149,2026-09-18T02:20:25.313499+00:00
CHEMBL681936,CLD0,,,[],,Mus musculus,[],,,10090,,Brain,B,Binding,BAO_0000221,tissue-based format,,Homologous single protein target assigned,8,Ability to displace [3H]flunitrazepam ([3H]-FNP) binding to mouse brain after intraperitoneal administration at a dose 10 umol/kg,CHEMBL1124397,Homologous protein target assigned,H,,1,CHEMBL341,CHEMBL3638188,,request_00081,raw/responses/request_00081.json.gz,/assays/1,5082c71c2f9e3cadd9672c23e43048689a478912ca5865a3658fe9308f710149,2026-09-18T02:20:25.313499+00:00
CHEMBL682656,CLD0,,,[],,Rattus norvegicus,[],,Brain membranes,10116,,Brain,B,Binding,BAO_0000249,cell membrane format,,Multiple direct protein targets may be assigned,5,Displacement of [3H]diazepam binding in rat brain membranes,CHEMBL1123198,Direct protein target assigned,D,,1,CHEMBL1907607,CHEMBL3638188,,request_00081,raw/responses/request_00081.json.gz,/assays/2,5082c71c2f9e3cadd9672c23e43048689a478912ca5865a3658fe9308f710149,2026-09-18T02:20:25.313499+00:00
CHEMBL681818,CLD0,,,[],,Bos taurus,[],,Brain membranes,9913,,,B,Binding,BAO_0000249,cell membrane format,,Multiple direct protein targets may be assigned,5,Inhibition of TBPS binding to GABA-A receptor of bovine brain membranes at 0.5 uM relative to clonazepam,CHEMBL1131119,Direct protein target assigned,D,,1,CHEMBL2094107,,,request_00081,raw/responses/request_00081.json.gz,/assays/3,5082c71c2f9e3cadd9672c23e43048689a478912ca5865a3658fe9308f710149,2026-09-18T02:20:25.313499+00:00
CHEMBL681560,CLD0,,,[],,Rattus norvegicus,[],,Membrane,10116,,Brain,B,Binding,BAO_0000019,assay format,,Multiple direct protein targets may be assigned,5,Displacement of [3H]flunitrazepam from GABA-A receptor of rat brain membrane preparations at 10 nM,CHEMBL1132818,Direct protein target assigned,D,,1,CHEMBL1907607,CHEMBL3638188,,request_00081,raw/responses/request_00081.json.gz,/assays/4,5082c71c2f9e3cadd9672c23e43048689a478912ca5865a3658fe9308f710149,2026-09-18T02:20:25.313499+00:00
CHEMBL681564,CLD0,,,[],,Rattus norvegicus,[],,Membrane,10116,,Brain,B,Binding,BAO_0000019,assay format,,Multiple direct protein targets may be assigned,5,In vitro displacement of [3H]muscimol from Gamma-aminobutyric acid A receptor of rat brain membrane preparations at 100 uM,CHEMBL1132818,Direct protein target assigned,D,,1,CHEMBL1907607,CHEMBL3638188,,request_00081,raw/responses/request_00081.json.gz,/assays/5,5082c71c2f9e3cadd9672c23e43048689a478912ca5865a3658fe9308f710149,2026-09-18T02:20:25.313499+00:00
CHEMBL682140,CLD0,,,[],,Rattus norvegicus,[],,,10116,,,B,Binding,BAO_0000019,assay format,,Multiple direct protein targets may be assigned,5,Inhibition of [35S]TBPS binding to Gamma-aminobutyric acid A (GABA-A) receptor of rat brain in the presence of 5 uM GABA at 0.01 uM,CHEMBL1127987,Direct protein target assigned,D,,1,CHEMBL1907607,,,request_00081,raw/responses/request_00081.json.gz,/assays/6,5082c71c2f9e3cadd9672c23e43048689a478912ca5865a3658fe9308f710149,2026-09-18T02:20:25.313499+00:00
CHEMBL681940,CLD0,,,[],,Rattus norvegicus,[],,,10116,,,B,Binding,BAO_0000223,protein complex format,,Multiple direct protein targets may be assigned,5,Inhibition of [35S]TBPS binding to GABA-A receptor complex,CHEMBL1127668,Direct protein target assigned,D,,1,CHEMBL1907607,,,request_00081,raw/responses/request_00081.json.gz,/assays/7,5082c71c2f9e3cadd9672c23e43048689a478912ca5865a3658fe9308f710149,2026-09-18T02:20:25.313499+00:00
